unique_post_id,content,is_starter,A3_stress,A3_anxiety,A3_depression
409127688,"من متاسفانه تهران نیستم دکتری که بهم معرفی کردن رشته
ولی میخوام برم تهران چون از دکترم راضی نیستم",False,2,2,1
359714068,😐😐💔💔💔حالا من و تو,False,2,1,3
390512748,اخه هفته بعد باید برم دکتر سرخودم ک نمیشه قرص بخورم چیکار کنم 😭😭😭,False,5,6,2
413957645,دکتر باید بگه اکو .ک همون بار اول انجام میده,False,1,1,1
thread_7833045_shirin_2125_1400/10/02 01:13,یه چی بگم.من رفته رفته پریودام دردش بدتر شد همچنین خواهرم.خواهرم انقد قرص میخورد ک بالا میاورد!!دکتر اوردیم خونه امپول زد هیچی به هیچی.امااااا شیاف دیکلوفناک استفاده کردیم معجزه س امتحان کن,False,3,1,1
297588675,"یا ابلفضل میخوای چیکار کنی خدایی 🤷🏼‍♀️😭من اول برم ببینم یکم گریه کنم بیام
خودم ۴اولیه ۱/۵دومی دارم دیونه میشم",False,7,7,4
392466456,"نه اصلا اینکارو نکن که بدتر میشه
همین که ببینه تایید میکنن منطقی و پشتتن کافیه اینجوری کلا دیگه شل میگیره همه چیو",False,1,1,1
339859434,وای منم دارم میمیرم از درد دیروز رفتم دندانپزشکی بعد اثر یی حسی که رفت سر درد بدی گرفتم امروزم از بدن درد نمیتونم اصلا از جام تکون بخورم😭😭😭😭😭,False,7,2,2
411963061,"عزیزم راه حل دست من نیست
بابام بهشون میگه بیایید چون زنش زنگ زده اصرار کرده!بابامم دلش رحم اومده",False,4,2,2
361935366,"کاش منم ی روز از آدمی که عاشقشم بچه دار شم ...
کاش بتونم همونقدر عاشقش بشم مثل روز اول
با نی نی تو دلیت برام دعا کن",False,1,1,3
321896091,"عزیزم تسلیت میگم روح پدرتون شاد
ولی عزیزم مرگ حقه وبرای همه ی ما هست چه زود چه دیر
عمر سر میرسه
ولی نماز روزه وقرآن خواندن ما نباید ربطی به مرگ کسی داشته باشه
دوباره شروع کن و از حرم الهی دور نشو 💚",False,1,1,1
413550009,نه برادرش رفته خواستگاری دختر دایی من بحث مون خیلی بیخود بود  ولی همون خانوادش بزرگ کرذند  و هرکار شد گفتند طلاق,False,3,1,1
thread_7291377_starter,"بدنم هم حساس شده 😐
عصبیم میخوام یکی جر بدم 😡😡😕
روز دوم پریودیم 😭غم و خشم و ضعف باهم دارم تجربه میکنم",True,7,2,5
413783223,چرا خیلیم گرمه,False,1,1,1
396101043,خون تو ادرارت بوده؟,False,1,1,1
345393591,"من پنج هفته با قرص سقط کردم هفته پیش با ۵ تا قرص هر یه ساعت
دیروز سونو دادم بقایا هم نداشتم",False,1,1,1
356016359,چون هزاران نفر دیدم شنیدم مشکل و منعی نداشتن اما با رابطه کیسه آب ترکیده یا به خونریزی افتادن. خودم منعی نداشتم اما ۹ ماه رابطه نداشتیم. و سه ماه بعد زایمان. بعد بچه و خودت کمی خویشتن داری کنید چیزی نمیشه,False,2,2,1
370497498,احساس میکنم بخیه میزد زود جمع میشپ,False,1,1,1
392598801,نعنا خشک دم کن بخور,False,1,1,1
388238232,"از الان نگران اتفاق نیفتاده ای؟؟؟ همین نگرانیت بیشتر به جنین تو شکمت آسیب میرسونه . توکل کن به خدا
منم دندون عصب کشی کردم تو بارداری همه هم گفتم خطرناکه بعدش ولی خب دیگه انجام داده بودم باقیشم توکل به خدا
منم هفته ۳۱ ام ، انشاالله به سلامتی یه بچه سالم به دنیا میاری",False,1,1,1
thread_6951070_لاله_1400/05/08 16:50,"اول از همه بدون با این سویه ی جدید، امکانش کمه نگیرید.
قرنطینه در اتاق، ضدعفونی ظرفهای مصرفی...ضد عفونی سرویس و حمام. باز گذاشتن دائم پنجره",False,1,1,1
401347774,درسته.قطعا درد زایمان قابل مقایسه با هیچ دردی نیست.بیخود نیست که میگن بهشت زیر پای مادراست.,False,1,1,1
370705363,برو حال و هوات عوض میشه :),False,1,1,1
340276822,با دوستام اومدیم جوج بزنیم؟؟!😐😐 شوهر من از بعد ازدواج دوستاشو گذاشت کنار غیراز منم با کسی جوج نمیزنه😑😑,False,3,1,1
259567118,"اره جان
۳شنبه با ۳روز تاخیر بتا دادم ۸۶۰ بود
ماما گفت نرماله حدودا ۴هفته
حالا نمیدونم کی برم دکتر
یکم درد پهلو و تخمدان و پریودی دارم",False,3,4,1
330758122,عزیزم انشالله که این اتفاق نیافته وصحیح وسالم بغلش بگیری..۱۰تا آبت الکرسی واست میخونم,False,1,1,1
thread_15784692_starter,"بچها شوهرم خسته ام کرده نمیدونم چیکار کنم ن میتونم برگردم چون پدر مادرم درکی از مشکلی من دارم ندارن نه میتونم بمونم  تو زندگیم دارم اب میشم تو شهر غریب الان ویلون سیرونم
خسته شدم خسته   خیلی اذیتم میکنه بهم دروغ میگه از  پنهون کاری میکنه
به خونوادش ی مدت پول میداد خیلی بی رویه زیاد بد به من دروغ میگفت رمنم میفهمیدم باهاش حرف زدم با دعوا با ارومی که چیزی رو از من پنهون نکن توروخدا نکن   راستشو بگو گفت باش باز دروغ دروغ
جلوی خونوادش جوزی رفتار میکنع که مثلا زن من نمیدونه به شما پول میدم  مثلا من  زنمو ادم حساب نمیکنم
مثلا امرپز رو موتور بودیم یهو مادرش زنگ زد بد شوهرم بهش فهموند کع زنم پیشمه
نمیتونم راحت حرف بزنم
بش گفتم مگه چی میخواستی بگی کع نمیتونستی پیش من حرف بزنی
چرا اینجوری حرف زدی من که همه چیزو میدونم عادی حرفتو میزدی انقد دلم سوخت انقد گریه کزدم زدم از خونه بیرون   برگشته ب من میگه گمشو بیا خونه یا برو شهرتون خونه بابات
من زنگ میزنم بابات تکلیفتو روشن کنه
همیشه خونوادش اذیتم میکنن هیچ کاری نمیکنع پشت سرم ی جور رفتار میکنه جلوم ی جوز
درد من پول نیس بچها درد من حرفای ک میزنن نیس
درد من اینه کاری میکنه اونا فک کنن من هیچی نیستم اونا فک کنن شوهرم منو ادم حساب نمیکنه
خپاهر شوهرم رفته بود پیش عمه شوهرش گفته داداشم بهش نمیگه به ما کمک میکنه
هر کاری میکنم درس نمیشع
نمیدونم چیکار کنم  از بی جایی اومدم تو پارک نشستم 🥲🥲🥲🥲🥲🥲🥲🥲🥲🥲",True,9,8,8
342317416,"خودتو سرگرم میکنی؟! مثلا ورزش برو
دوستی داری باهم برین بیرون؟!
تنهایی نمون",False,1,1,1
413688208,"سوال منم هست
نمیدونم خوبه یا نه
صفری توام؟ یا پیش زمینه داری",False,2,3,1
403180853,از ممنوعیتش نمیدونم ولی کتاب  قدیمی پر از علوم غریبه ست,False,1,1,1
412941207,اخ دست گذاشتی رو درد ودلم.منم همینم.اندام ساعت شنی.بعد از دوتا زایمان تازه شدم ۶۱ کیلو.استخوان بندیمم ریزه💔💔,False,2,1,3
413072167,اسی الان منم از اینا میخوام 😐🔪,False,1,1,1
395358611,"اتفاقا دوتا داداش عالیه، پسر تنها یا دختر تنها خوب نیست
دختر خواهر میخواد ، پسر برادر
والا من میبینم شوهرم پسر یکی هست چقدر تنهاست
میبینم که من چقدر با خواهرم راحت ترم تا با برادرم
از نظر توجه بچه هم بدون هر چی بکاری درو می‌کنی
عشق بدی، عشق میبینی، دختر پسر نداره",False,1,1,1
368908917,خب یه ماه گذشته رفع نشده دوتا دیگه هم زده 😭😭😭از همینش میترسم,False,4,6,2
thread_14430366_starter,"یه دندان دارم که ریشه ش مشکل داره و باید بکشم و ایمپلنت کنم البته الان که باردارم ایمپلنت نمیکنم فقط قصد کشیدن دارم اواخر ماه چهارم هستم
میخواستم بپرسم کسی بوده تجربه کشیدن دندون داشته باشه توی بارداری؟؟؟ بعد رفتن بی حسی با درد بعدش چیکار کردین ایا تونستین مسکن مصرف کنید؟؟",True,3,4,1
397814816,نکن با خودت اولا  یه سالو چند ماه هیچی نیست اینقدر بخایی خودتو عذاب بدی دوماه دوست منم مث تو بود دوسال اقدام داشت خودشم یکم تنبلی داشت و اسپرم شوهرش ضعیف تا شوهرش  اسپرمش درست نشد واقعا باردار نشد بعد دوماه دارو خوردن شوهرش خداشکر باردار شد انشالله به زودی توم ب نتیجه میرسی. منم یه شهر غریبم کسیو اینجا ندارم این بیشتر اذیتم میکرد ولی خب کنار اومدم,False,2,1,2
