unique_post_id,oof_fold,group_id,author,thread_id
thread_14768783_starter,0,G01596,سویلمم,14768783
thread_14816405_starter,0,G00398,tayna22,14816405
thread_14831228_starter,0,G00494,پرسفون_وان,14831228
thread_14835631_starter,0,G03451,غم_بی_پایان_من,14835631
thread_14846163_starter,0,G03453,___z,14846163
thread_14848107_starter,0,G01605,paniashahabi,14848107
thread_14859600_starter,0,G00499,m1364a,14859600
thread_14902370_starter,0,G03454,ماهیانو,14902370
thread_14998331_starter,0,G02455,مامانی_محمد_حسیننن,14998331
thread_15084278_starter,0,G01618,ninisafar,15084278
thread_15111010_starter,0,G03457,mahskin,15111010
thread_15128442_starter,0,G01624,yasiiii1380i,15128442
thread_15172215_starter,0,G00555,13marilyn,15172215
thread_15195485_starter,0,G01635,ماهتیسا_مازنی,15195485
thread_15221409_starter,0,G03458,75mah75,15221409
thread_15250810_starter,0,G01638,ariiiiijon,15250810
thread_15265941_starter,0,G01640,sharafy,15265941
thread_15284751_starter,0,G03459,sama11n,15284751
thread_15407174_starter,0,G01645,nazaniiin_banooo,15407174
thread_15445133_starter,0,G01648,خورشیدبانو۱۴۰۳,15445133
thread_15488247_starter,0,G01651,دخترچلگیسبهار,15488247
thread_15496846_starter,0,G01652,fatemeh_۱۳۷۲,15496846
thread_15563085_starter,0,G02461,fergal_,15563085
thread_15580398_starter,0,G00607,arghavan9567,15580398
thread_15631677_starter,0,G01667,آ۰رام,15631677
thread_15698699_starter,0,G01672,پریناز_مهربون,15698699
thread_15776780_starter,0,G01676,kit_kat1,15776780
thread_15857281_starter,0,G03468,mhdmmmmz,15857281
thread_15861502_starter,0,G01682,آیدا13681368,15861502
thread_15862474_starter,0,G02465,خرگوشمرغی,15862474
thread_15925701_starter,0,G01688,aahana32,15925701
thread_15992913_jani396_1404/01/26 08:47,0,G01698,jani396,15992913
thread_16035845_starter,0,G03473,پروانهk,16035845
thread_16036280_starter,0,G01703,fatiiiee,16036280
thread_16064919_starter,0,G01707,haaamtaaa,16064919
thread_16076340_starter,0,G01708,4321dela,16076340
thread_16102378_starter,0,G03475,الماسی_در_سایت,16102378
thread_16113514_starter,0,G01717,زندگی_در_رنگ_خوشبختی,16113514
thread_16175210_starter,0,G01727,کولربرقی,16175210
thread_16176651_starter,0,G01729,swffffffff,16176651
thread_16198400_starter,0,G03478,zahraooo00pp,16198400
thread_16203262_starter,0,G00742,00eshgh00,16203262
thread_16262030_starter,0,G02470,azinafas,16262030
thread_16263099_starter,0,G01753,sevda_wihte,16263099
thread_16272870_starter,0,G01739,zahsa,16272870
thread_16289345_starter,0,G01740,mamielenaaa,16289345
thread_16292255_starter,0,G01741,بانوی،ایرانی,16292255
thread_16293089_starter,0,G01742,haniiiiiii123,16293089
thread_16295930_starter,0,G00731,skyblue1056,16295930
thread_16308743_starter,0,G00835,shirintarazangabin,16308743
thread_16311060_starter,0,G01745,nemidounam,16311060
thread_16344874_starter,0,G01751,72helmaaa,16344874
thread_16345478_starter,0,G01752,نازگل_24_,16345478
thread_16356977_starter,0,G01753,sevda_wihte,16356977
thread_16379824_starter,0,G00742,00eshgh00,16379824
thread_16383563_starter,0,G02472,ملیکا۲۵,16383563
thread_16387430_starter,0,G00749,هووووووف1990,16387430
thread_16392413_starter,0,G03480,دنیز۱۳۷۷,16392413
thread_16396195_starter,0,G01755,hamideh04,16396195
thread_16424178_starter,0,G00960,تاکنامان,16424178
thread_16430418_starter,0,G00758,جانمr,16430418
thread_16431277_starter,0,G01760,tazevared11401,16431277
thread_16439269_starter,0,G01761,ELLA2,16439269
thread_16447571_starter,0,G00798,سبزیی,16447571
thread_16459599_starter,0,G01986,auhayyy,16459599
thread_16479773_بانوی،ایرانی_1404/04/12 21:38,0,G01741,بانوی،ایرانی,16479773
thread_16479773_مامانبرقی_1404/04/12 21:38,0,G01741,مامانبرقی,16479773
thread_16485128_starter,0,G01770,گل_گلدون۲,16485128
thread_16509795_starter,0,G01772,sodabehhhhhhhhh,16509795
thread_16533974_starter,0,G01777,hana3831,16533974
thread_16545448_starter,0,G02474,mahdokht1369y,16545448
thread_16548589_starter,0,G03482,ام_علی_,16548589
thread_16571722_starter,0,G02476,ستاره_ههه,16571722
thread_16617776_starter,0,G01789,simim68,16617776
thread_16647431_starter,0,G03483,گوندا_پرتغال,16647431
thread_16663424_starter,0,G00794,فاطمه_بانو۷۴,16663424
thread_16666595_starter,0,G01791,بابای_بچم_عشقه,16666595
thread_16668587_starter,0,G02478,dallli,16668587
thread_16672542_starter,0,G02479,samira_1380,16672542
thread_16699939_starter,0,G00758,جانمr,16699939
thread_16747183_starter,0,G03485,بالشتی,16747183
thread_16759143_starter,0,G01803,frahimif,16759143
thread_16763377_starter,0,G00798,سبزیی,16763377
thread_16768790_starter,0,G01805,mino72938,16768790
thread_16789567_starter,0,G00811,nszilaa70,16789567
thread_16844590_starter,0,G01741,بانوی،ایرانی,16844590
thread_16861240_starter,0,G03491,رزاش,16861240
thread_16864348_starter,0,G01817,sara17sara,16864348
thread_16866870_starter,0,G01818,farah70,16866870
thread_16902413_starter,0,G01822,lپریlas,16902413
thread_16936006_starter,0,G01823,mahsaم23,16936006
thread_16943508_starter,0,G01573,mahi_1911,16943508
thread_16971864_starter,0,G03492,sisi2024,16971864
thread_16975290_starter,0,G01827,elibano77,16975290
thread_17002943_starter,0,G01828,افتاب_گردان,17002943
thread_17020100_starter,0,G02355,مامان1حسین,17020100
thread_17031712_starter,0,G01831,0o0شکوووفه_گیلاس0o0,17031712
thread_17140773_starter,0,G01840,moon_baby,17140773
thread_17211576_starter,0,G02355,مامان1حسین,17211576
thread_17232189_starter,0,G00880,طناز20,17232189
thread_17264585_starter,0,G01856,ارغوان03,17264585
thread_17272394_starter,0,G03496,sisimnt,17272394
thread_17297575_starter,0,G02487,mmmary66,17297575
thread_17339756_starter,0,G01866,ماندانامامان,17339756
thread_17351135_starter,0,G03500,zozo1323,17351135
thread_17354657_starter,0,G01871,پوووهخخ,17354657
thread_17357376_starter,0,G01872,shahiman,17357376
thread_17365273_starter,0,G01874,qwertgfcvh,17365273
thread_17385384_starter,0,G03501,padmira123,17385384
thread_17387667_starter,0,G01876,یسنا_۷۹۴۱,17387667
thread_17418531_starter,0,G01881,9930484617,17418531
thread_17446016_starter,0,G01882,nafaaaaasam,17446016
thread_17454787_starter,0,G01886,کنارسیبی,17454787
thread_17462289_starter,0,G01888,zarinaaz,17462289
thread_17463388_starter,0,G02492,kolbe_jangal,17463388
thread_17463958_starter,0,G01889,گیلاس_قرمززز,17463958
thread_17466649_starter,0,G02493,سحر_جان,17466649
thread_17474264_starter,0,G02494,zhyra,17474264
thread_17475934_starter,0,G00740,الیناودیمن,17475934
thread_17477702_starter,0,G01891,آناهید_۲۱,17477702
thread_17479236_starter,0,G02495,خوشگلzخانمaشکمو,17479236
thread_17485268_starter,0,G03507,panahammmm,17485268
thread_17488300_starter,0,G01896,rahil1384,17488300
thread_17504974_starter,0,G01902,2narges13,17504974
thread_17525260_starter,0,G01909,niloo_23,17525260
thread_17551417_starter,0,G01916,the1_1boy,17551417
thread_17559745_starter,0,G01917,آتنه15,17559745
thread_17572090_starter,0,G00878,hadis_26,17572090
thread_17599397_starter,0,G01924,fatemeh821305,17599397
thread_17627324_starter,0,G00998,dara_delara,17627324
thread_17645973_starter,0,G01929,parisa313131,17645973
thread_17656049_starter,0,G01932,owjjjsss,17656049
thread_17665660_starter,0,G01935,گل_اندام_۸۴,17665660
thread_17666523_starter,0,G01936,آیه12352,17666523
thread_17668245_starter,0,G02355,مامان1حسین,17668245
thread_17702649_starter,0,G00998,dara_delara,17702649
thread_17703970_starter,0,G01831,0o0شکوووفه_گیلاس0o0,17703970
thread_17705262_starter,0,G01942,موناااااااااااا۷۷,17705262
thread_17714593_starter,0,G01946,sf444,17714593
thread_17717222_starter,0,G00856,ساراکاف,17717222
thread_17729577_starter,0,G03513,giso_kamand_,17729577
thread_17738682_starter,0,G01952,sinee,17738682
thread_17742977_starter,0,G01953,arshafar,17742977
thread_17752461_starter,0,G01955,بربادورها,17752461
thread_17769815_starter,0,G01952,sinee,17769815
thread_17792227_starter,0,G01032,سپید۱۳۷۶,17792227
thread_17813192_starter,0,G00935,مبیتی,17813192
thread_17848952_starter,0,G01975,chica0,17848952
thread_17858423_starter,0,G02501,mahania,17858423
thread_17890361_starter,0,G01986,auhayyy,17890361
thread_17920844_starter,0,G02792,ممدعشقم,17920844
thread_17945994_starter,0,G02000,خوشخنده۷۷,17945994
thread_17956029_starter,0,G02004,فرشته_هامm,17956029
thread_17968661_starter,0,G01090,بهاره1386,17968661
thread_17973162_starter,0,G02507,mamnkaren,17973162
thread_17977029_starter,0,G02013,دختریخی,17977029
thread_17982612_starter,0,G02016,tanaz747,17982612
thread_17986579_starter,0,G02020,گل_اطلسیم,17986579
thread_17992241_starter,0,G02029,sogol77ka,17992241
thread_18012047_starter,0,G03525,نازیلاجان,18012047
thread_18019725_starter,0,G02039,sa_m_18,18019725
thread_18022336_starter,0,G02041,گل_پونه۸۰,18022336
thread_18028954_starter,0,G03528,hanin0,18028954
thread_18033787_starter,0,G02049,شیرینی_جان,18033787
thread_18034586_starter,0,G02050,antheia,18034586
thread_18038870_starter,0,G02053,mamai12,18038870
thread_18039873_starter,0,G02054,hoseinzz00,18039873
thread_18041515_starter,0,G01162,j_a_na,18041515
thread_18045798_starter,0,G03531,floraldream,18045798
thread_18049840_starter,0,G01902,2narges13,18049840
thread_18058797_starter,0,G02062,hanggsisi,18058797
thread_18062713_starter,0,G01180,nn_z,18062713
thread_18063879_starter,0,G01760,tazevared11401,18063879
thread_18075029_starter,0,G02067,جوجونازنازي,18075029
thread_18076023_starter,0,G02068,b1385faezeh,18076023
thread_18077956_starter,0,G02069,maneli93rita,18077956
thread_18079151_starter,0,G03533,mmmm333333,18079151
thread_18083072_starter,0,G02516,2222bahar_naz,18083072
thread_18097781_starter,0,G02078,alia_al,18097781
thread_18102462_starter,0,G02079,princess_anneliese,18102462
thread_18106739_starter,0,G02081,farimam_m,18106739
thread_18132012_starter,0,G02397,دختره_ی_بدشانس,18132012
thread_18132125_starter,0,G03540,خانمـسعادت,18132125
thread_18138555_starter,0,G01296,آیسااان73,18138555
thread_18138891_starter,0,G02096,hamedcodm,18138891
thread_18139947_starter,0,G02105,roshad22,18139947
thread_18140508_starter,0,G03551,dream_reflections,18140508
thread_18141367_starter,0,G02108,میو۱,18141367
thread_18142809_starter,0,G01287,آرزوهام3,18142809
thread_18143618_starter,0,G02530,دختر_دمدمی,18143618
thread_18144457_starter,0,G02531,_lamionazin,18144457
thread_6044069_درانتظاربارداری_1399/12/17 23:39,0,G02120,درانتظاربارداری,6044069
thread_6157536_starter,0,G03560,mahyassss,6157536
thread_6220408_دختر_زمستون۱۳۷۵_1400/01/18 00:34,0,G01095,دختر_زمستون۱۳۷۵,6220408
thread_6337130_بالکبابی_1400/02/03 23:55,0,G02128,بالکبابی,6337130
thread_6373847_shahdokhttt_1400/02/09 03:21,0,G02130,shahdokhttt,6373847
thread_6373847_starter,0,G02130,زندگی_دوگانه_فرزانه,6373847
thread_6492563_starter,0,G02135,99delvin99,6492563
thread_6695265_starter,0,G02537,elirooooz,6695265
thread_6825402_starter,0,G02538,rey_79,6825402
thread_6945164_farzanebano_1400/05/07 16:35,0,G02141,farzanebano,6945164
thread_7215937_starter,0,G02149,shima292,7215937
thread_7251471_asheghe_baran_1400/06/23 14:39,0,G02153,asheghe_baran,7251471
thread_7251471_جوجوخرگوشه_1400/06/23 14:23,0,G02153,جوجوخرگوشه,7251471
thread_7251471_پديده2020240_1400/06/23 14:26,0,G02153,پديده2020240,7251471
thread_7338711_دخترمستقل_قوی_1400/07/06 01:37,0,G02155,دخترمستقل_قوی,7338711
thread_7380443_starter,0,G03575,یاس71,7380443
thread_7489230_starter,0,G02157,یکدوست_خوب,7489230
thread_7503258_مامان،حسینم_1400/08/03 13:37,0,G03579,مامان،حسینم,7503258
thread_7611913_سوفیام966_1400/08/22 13:51,0,G02159,سوفیام966,7611913
thread_7611913_سوفیام966_1400/08/22 13:53,0,G02159,سوفیام966,7611913
thread_7611913_سوفیام966_1400/08/22 14:02,0,G02159,سوفیام966,7611913
thread_7650399_starter,0,G03580,نیلوفرحسینی,7650399
thread_8130945_مامانl_1400/11/22 21:57,0,G03586,مامانl,8130945
thread_8169380_موهیتو_خوشمزه_1400/11/29 14:09,0,G02168,موهیتو_خوشمزه,8169380
thread_8180526_ياس۶۶۷۷_1400/12/01 12:44,0,G02542,ياس۶۶۷۷,8180526
thread_8209187_starter,0,G02170,ایلدیز۲۵,8209187
thread_8367373_مادرجانیم_1401/01/05 02:28,0,G03591,مادرجانیم,8367373
thread_8548684_ژالبن_1401/02/06 08:00,0,G03595,ژالبن,8548684
thread_8570985_تاااارا_1401/02/10 04:10,0,G03596,تاااارا,8570985
thread_8622569_همیشه_غمگین_1401/02/19 05:04,0,G02179,همیشه_غمگین,8622569
thread_8668375_starter,0,G02180,egekhanom,8668375
thread_8676042_بارانشونم_1401/02/28 14:43,0,G03598,بارانشونم,8676042
thread_8704641_ane7814_1401/03/02 09:33,0,G02181,ane7814,8704641
thread_8704641_دخترباهوش2000_1401/03/02 09:36,0,G02181,دخترباهوش2000,8704641
thread_9314785_starter,0,G02543,مهسسسا,9314785
thread_9345142_starter,0,G00004,دلنازم,9345142
thread_9428877_مرسده2mersedeh_1401/07/07 17:38,0,G03609,مرسده2mersedeh,9428877
thread_9499929_starter,0,G01341,سونیا۱۲۳۰,9499929
thread_9499929_مامان_امیر؟؟؟؟_1401/07/21 20:36,0,G01341,مامان_امیر؟؟؟؟,9499929
thread_9637429_starter,0,G02202,شیرین_خانم1994,9637429
thread_9652473_starter,0,G02204,zari_hf,9652473
thread_9675131_حسناامیدم_1401/08/22 22:43,0,G03613,حسناامیدم,9675131
thread_9686580_starter,0,G02205,مهنااز,9686580
thread_9808501_starter,0,G00015,shoroogh,9808501
thread_9822791_ati9998_1401/09/15 09:14,0,G02212,ati9998,9822791
thread_9822791_starter,0,G02212,sabafa,9822791
thread_9822791_عاشقصورتی_1401/09/15 09:29,0,G02212,عاشقصورتی,9822791
thread_9825032_starter,0,G02213,shokol,9825032
thread_9902946_starter,0,G02216,shsharifeh,9902946
thread_9919084_دینامت2_1401/09/28 22:30,0,G02217,دینامت2,9919084
thread_9993961_starter,0,G03621,aslasl12,9993961
253153415,1,G00007,darya2000,9421006
254564444,1,G02222,am25,9487391
255921942,1,G00012,a1s3m7a7,9543309
258094665,1,G00178,عاشق_همسرمم,9636390
258280572,1,G00019,imdarya,9644221
258281682,1,G00019,خانم_یویو_سابق,9644221
259250612,1,G02562,fateme_hmj,9685271
261678959,1,G02567,فاطمه_از_دیار_عشق,9788853
262385462,1,G00022,e9,9819353
267086338,1,G00030,elaheh__r,10021094
267262484,1,G02226,10m4m80,10029775
267767458,1,G00033,۲۲دی,10050670
268458841,1,G02570,گیلدا222,10077903
270638685,1,G02574,julia_8323,10182960
270638842,1,G02574,i_am_using_ninisit,10182960
272388121,1,G02577,hcysdongfsfobc,10265916
272388740,1,G02577,گل_مجلستون_اومد,10265916
274601464,1,G00046,zandge,10368325
274674125,1,G00047,sh_en,10371550
277331416,1,G01442,گوشبل,10486213
277331582,1,G01442,یسناااااااا,10486213
278215477,1,G02585,هایدی۹۹,10524769
278633682,1,G00057,هعیییی2,10542869
278640704,1,G00057,روحپاک,10542869
280457835,1,G02589,پاستیل_شکری,10621337
282666403,1,G00063,آکچا,10718439
284927360,1,G00065,elham5780,10819472
285475006,1,G00067,بهاار_نارنج,10843934
285476011,1,G00067,omika,10843934
285957632,1,G02231,_bahar_98,10865309
285958039,1,G02231,ewti,10865309
286466009,1,G02596,malakehhhhhhhhh,10887773
287252082,1,G02233,mahdieh784,10923600
288108932,1,G02602,دختر،شاه،پریونم۷۳۷۶,10962717
288473882,1,G02603,o_o,10979761
288780924,1,G02604,kiaweee,10994269
289278586,1,G00075,maryaaaammm,11016735
289837331,1,G00077,سبزآبي555,11042115
292565904,1,G02610,خزان_نگار,11169007
292566474,1,G02610,باهاناز,11169007
294021307,1,G00083,rokhsareaaaaam,11235892
294021601,1,G00083,rokhsareaaaaam,11235892
294911042,1,G02237,ahooooooooo,11276301
296200405,1,G00075,maryaaaammm,11336752
296791668,1,G00090,mmmmnm,11364569
296975563,1,G00092,homabanoo,11373237
297009293,1,G00093,توتفرنگی0_0,11375089
297263785,1,G02619,ghasedak77,11387365
297716783,1,G00094,aylin_81,11408921
299861162,1,G02627,مامان_کوچولو16ساله,11512575
300400566,1,G02628,ملورین60,11539363
302013232,1,G00103,حانیه3028,11615575
304411872,1,G00107,نخودفرنگییی,11732101
305127935,1,G00110,پرشوکا,11767184
307398355,1,G02639,۱۲۳۴۵caren,11888041
307439755,1,G00123,تارادیس_بانو,11890568
307992600,1,G00127,mmmmmnm,11919594
307993037,1,G00127,mmmmmnm,11919594
308144587,1,G00128,بیهتر_یوروغلو,11927821
309128872,1,G02644,زهرااااااااامم,11977929
309574973,1,G00138,zahra_sunflower_23,12001823
309575154,1,G00138,zahra_sunflower_23,12001823
310547458,1,G00142,احاطه,12047899
310984490,1,G02649,آشناآشنا,12074534
312439872,1,G00146,یلدا_2520290,11942739
314607530,1,G00151,kaaktus64,12274794
315614530,1,G02658,__hasti_,12330113
315618375,1,G02658,masi8120,12330113
315669813,1,G00157,nedajon,12333689
316700304,1,G00163,مامان_کوچک_خان,12389623
318323892,1,G02665,شاینااا,12477488
