unique_post_id,content,is_starter,sampling_band,stress_proxy,claude_stress,claude_anxiety,claude_depression
402339055,"برو دکتر
منم قبلا شده ده روز عقب بیوفته و حاملم نباشم",False,low,0.0,,,
thread_7360815_starter,بده؟ از دوران مجردی دوسداشتم، نظرتون چیه خودم تبریزی هستم ترکم,True,mid,0.42,,,
287335879,ماهم دوسه ماه اول، زندگیمون رو روال نبود دعوا و بحث زیاد داشتیم،من هیچوقت برا سونو و دکتر ازش نخواستم باهام بیاد همه رو تنها رفتم البته منو رسونده ولی در همون حد ازش خواستم ماهای آخر خیلی بهتر میشن من همسرم خیلی محبت میکنه خیلی حواسش هست اما تو کارای خونه زیاد کمک نمیکنه نهایت یه جارو برقی رو از دستم بگیره خودش جارو بزنه,False,mid,4.6,,,
406885784,بنظرتون دیگه تمومه ؟,False,mid,0.5,,,
thread_6262314_مامانه_دلارام_1400/01/24 23:45,"26 هفته ام و به سختی میخابم😭نینی تو پهلو سمت راستمه خیلی اذیت میشم
دوس دارم زودتر بگذره بدنیا بیاد 🤦‍♀️😭😭",False,high,6.54,,,
403570603,"من تازه تخمک کشی کردم عزیزم
چرا عکس رنگی گرفتی؟",False,mid,0.33999999999999997,,,
397336273,دوستم دکتر عمومیه میگه خیلی میان اقایون پر آلتشون تبخال زخم  حتی نمیدونن این چه بیماریه ! کی گفته برا اقایون نهفته اس ؟!!!,False,high,6.92,,,
349440496,الان دیگه من نمیتونم نزدیکش بشم😔خداکنه اون عکس و فیلما از ذهنم پاک بشه یعنی میشه یادم بره,False,mid,1.84,,,
360767054,"ن واقعا خیلی وقت هم هست رنگ نزاشتم اصلا نزدیک ۳سال
جدیدا سبک تغذیه مو تغییردادم ب گرمی خوری ..اخه طبعم بلغمیه ..شاید بخاطراون باشه",False,low,-0.12,,,
356638322,"ینی واقعا نمی‌فهمم اون بی وجدان ها که میگن سقط با چه دل و جرئتی حکم قتل یه نفرو با احتمالات صادر میکنن
خدا رو بالا سر می‌بینید و میگید سقط
شما به محض اینکه احتمال بدین یکی یه مریضی داره چاقو رو برمی دارید میکنید تو قلبش
خدا نگذره از هر کسی که تا یه نفر تو مشکلی قرار میگیره یا میگه سقط یا طلاق
شما کی هستید دیگه",False,high,10.1,,,
412716849,قبلش کلمه هم نمیگفت یعنی؟,False,mid,0.5,,,
353238145,فدات همچنین شما,False,low,-0.08,,,
342584635,گلبولای سفید زمانی تو بدن کم میشه که یه جایی از بدن عفونت باشه یا سیستم ایمنی بدن پایین اومده باشه بخور داروهاتو چیزی نیس نگران نباش منم کم خونی دارم همش بیحالم,False,high,5.5,,,
404564172,"زنداداش منم دوتا پسر داره و بار سوم ناخواسته باردار شد و سقط کرد ، بعد اون سقط زندگیشون خیلی بهم ریخت حتی طلاق گرفتن ،برادرم شغلش رو دو سه بار از دست داد ، ماشینش رو از دست داد
الان مجدد با هم ازدواج کردن ولی هر روز بدبیاری میارن و هر روز یه مشکلی جلوی پاشون قرار میگیره
خیلی ها هم هستن سقط میکنن و آب از آب تکون نمیخوره
خودت بشین دو دوتا چهارتا کن ،فکراتو بکن ،بالا پایین بکن و در آخر با همسرت تصمیم بگیرید ، انشاالله که خیره",False,high,7.0600000000000005,,,
279600814,من ک کرمم نمیزنم ن لاکی ن هیچی .من ترجیح میدم این مدتو بدون هیچ کار زیبایی سپری کنم بالاخره همه میدونن بارداریم وسلامتی بچمون اولویتمونه,False,mid,0.6,,,
404423581,من سر اولی از ۸هفتگی شروع شد تا ۴ماهگی پوستم کنده شد معده درد شدید تهوع شدید شیرینی دوسداشتم دختر شد اینم از ۵هفتگی تا ۸هفته دوسه بار عوق زدم فقط ترشی دوسداشتم اینم دخمله خیلی فرق داشت این یکی گفتم شاید جنسیتشم فرق میکنه ولی ن اصلا ب این چیزا نیست تنها چیزی ک خیلی توجهمو جلب کرد رنگ ادرار بود ک برا دوتاش روشن بود تقریبا بی رنگ,False,high,11.44,,,
296919913,عزیزم اتفاقا بارها به مامانم گفتم مرده شور روزی رو ببرن که رفتی جواب بارداری مثبتت رو گرفتی عرضه سقط کردن هم نداشتی حتی,False,low,-0.48,,,
366895393,"@مامی_دلساکوچولو
عزیزم چند هفته به دنیا اومد نینی چند کیلو بود مشکلی نداشت شکر خدا بعد رشدش اینارو چند وقت یه بار چک میکردی تو سونو دکترت میشه بهم بگی کی بود",False,low,-0.27999999999999997,,,
376883483,"الان عید فطرم جایی نمیتونیم بریم چون باید پیششون باشه
پنج شنبه ها هم ک در بست همیشه پیششونه
تا ۳ شنبه هم ک ماه رمضونه روزه اس نه جایی میتونیم بریم نه چیزی
۱۳ بدرم ک مادرجانش نباید تنها باشه دلش میگیره باید باهم بریم بیرون طبیعت
اینم‌از تعطیلاتش🙂",False,high,7.9399999999999995,,,
359291417,بیشتر از یه باره🙂,False,low,-0.5,,,
342546214,چته دختر خودتو مریض میکنی . استرس نده بخودت منم کم خونی شدید داشتم فوق تخصص خون رفتم خوب شد . الان دوباره گرفتم متاسفانه,False,mid,5.12,,,
331951088,اره کنترل نشه تبدیل به خشم میشه تنها کسیم که سرش خالی میشه مادرای بدبختن,False,high,8.84,,,
380786241,شما شهر بزرگین یا نزدیک مرز و اینا؟چون سال اول کسی ۱۶ نمیگیره,False,low,0.12000000000000001,,,
413016968,"درکت میکنم
ولی باید بگذرونی
منم مثل تو بودم هرچی میخوردم بالا میاوردم بجای اینکه وزن بگیرم کم کردم
از یه طرفم عذاب وجدان بچه رو داشتم بهش چیزی نرسه",False,high,5.76,,,
403597509,"استارتر معذرت میخام جدا از مشکل شما صحبت شد
نگران نباش توکل بخدا کن عجله نکن فقط ی سوال علائم بارداری داری؟؟؟؟؟",False,high,12.42,,,
360158781,گفت جنسیت رو بهت ؟,False,mid,0.42,,,
371328503,کی گفته تعطیل؟؟؟,False,mid,2.0,,,
413935162,اگر میدونی حق با خودت کوتاه  نیا اما یادت باشه پرخاش باعث میشه الکی الکی حق رو به اون شخص بدن,False,mid,1.84,,,
thread_14821550_starter,من بچم س روزش بود تو بیمارستان گفتن باید ببریش ۱۵ روزگی دوبازه 4 تست بده مایع امنیوتیک تو گوشش جم شده تا یک هفته پیش ک بچم ۱۵ روزش بشه زندگیم جهنم بود چقدررررر گریه کردم خدا میدونه چقدرم بچمه امتحان میکردم بچمم خواب سنگین یه موقع واکنش میداد   ی موقع نه انقدررررررر گریه کردم خدا میدونه ۱۵ روزش ک شد بردم دوتا گوشاش اوکی بود اومدم بگم اگر ب شمام گفتن ۱۵ روز دیگه برید حرص نخورید و استرس نگیرید گریه نکنید چیز عادیه خیالتون راحت باشه شیر جوش ب بچتون ندید,True,high,19.44,,,
412727933,"اره
من پیش خودم میگفتم مثلا خواننده با نام ایکس سر یه مبحثی در فلان تاپیک نظر مخالف با استارتر داره پس از خشمش تاپیک را می ترکونه . پس استارتر چون قبل از اینکه جواب سوالش را از بقیه بگیره تاپیکش ترکید ، یه تاپیک دیگه با همون موضوع میزنه  تا شاید از تاپیک جدید جوابشو بگیره
پس شما میگین چه تاپیک توسط خواننده به نام ایکس ترکیده بشه چه توسط صلاحدید نی نی سایت بسته بشه ، در هر دو صورت استارتر حق تاپیک مجدد در رابطه با آن موضوع قبلی بسته شده را ندارد . درسته ؟",False,high,7.28,,,
thread_17998102_starter,من امروز ۱۰ انتقالمه خیلییییییی استرسی ام کلا همش استرس دارم کسی بوده استرس داشته باشه و مثبت شده باشه؟,True,high,13.92,,,
400861001,بیزارم از هرچی مرد منم میگم شوهرم نبود با پسرم تنها ولی تنهایی خیلی سخته بچه داری,False,high,9.42,,,
395531875,"گفتم ترس از انقباض و زایمان زودرس دارم و گاهی درد دارم
نوشت
الان شبی هی بچه تکون میخوره و خودش محکم میکنه و یکم دلم میپیچه",False,high,9.5,,,
381063905,عزیزم با اپیدورال زایمان که خیلی راحته من بچه اول با بی حسی اپیدورال بود درد نداشتم,False,high,6.42,,,
thread_11875337_starter,"هر چیو جمع میکنم فرداش همونه باز
کمد تمیز میکنم فردا کثیفه",True,low,-0.08,,,
