thread_id,thread_title,post_id,author,posted_at,content,likes,reply_to,is_starter,user_post_count,gender,gender_code,join_date,user_age,education,status,children_count,signature,category,sub_category,age,education_clean,age_num,category_source,gender_source,unique_post_id,sig_char_count,sig_punct_count,sig_question_count,sig_excl_count,sig_emoji_count,sig_word_count,sig_neg_count,sig_pos_count,sig_pos_emoji,sig_neg_emoji,post_char_count,post_punct_count,post_question_count,post_excl_count,post_emoji_count,post_pos_emoji,post_neg_emoji,post_word_count,post_neg_count_temp,post_pos_count_temp,stress_proxy_initial,post_neg_count,post_pos_count,stress_proxy,sampling_band
13842592,به داییم بگم ما و خوستگارم رو باغ دعوت کنه؟,342651625.0,رز_بنفش_خدازده,1403/03/24 09:15,"همین دیگه
میخوام به داییم بگم دعوتمون کنه حداقل همدیگه رو ببینیم شماره هامون رد و بدل کنیم",0,342651511.0,False,22422.0,زن,1,1402/08/11,26 سال,درج نشده است,,0,چرا خدازده؟ چون نه از شغل شانس اوردم نه از شوهر __________________________________________________ کل تایمم توی نی نی سایت دارم ثابت میکنم دوست پسر وظیفه نداره! عقد کرده شوهرته نامزد قبل عقده! لبنیات غیرپاستوریزه کشنده ست! زمین گرده! پزشک سوگند خورده درست کارشو انجام بده نه مجانی! پول شعور، شخصیت، خوشبختی، آرامش، عشق، خانواده، سلامتی، محبت نمیاره! ما شیرازیا به فلکه‌ گاز نمیگیم فلکه گازووووو!!!!!! ماکارانی چیه پفیوز ماکاروووووووونی! ماکارونی نباید برای جوشیدن خرد کرد و نباید دم کرد این چه کاریه اخه گند ماکارونی رو درمیارید شفته تحویل میده!!!!! ‌گذشته هرکس به خودش مربوطه بتوچه که من قبل ازدواج با چند نفر رابطه جنسی داشتم اونی که بهش مربوطه اول خودم بعدم شوهرمه (که البته بازم بهش مربوط نیست) که واسش مهم نیست ____________________________________________________ روتین پوستیم درحال حاضر (خیلی میپرسید) شوینده اون کلینانس، اسپری آب اون، میسلارواتر کلینانس اون، امولسیون مات کننده کلینانس اون، فلوئید ضدآفتاب کلینانس اون، آبرسان آکواژل مات کننده کلینانس اون، کرم دور چشم سوتینگ اون، بالم لب ترمیم کننده سیکالفیت اون، ماسک رسی کربن هیدرودرم، ضد جوش پانژل، بی بی کرم گارنیه مخصوص پوست چرب جوشدار، ضدآفتاب رنگی اریکه مخصوص پوست چرب جوشدار ———- اصلاح صورت با تیغ ابرو و شیور براون _________________________________________________ روتین مو: روغن نارگیل داروخانه ای، شامپو فینو، نرم کننده مو فینو، ماسک مو فینو، سرم روغن مو فینو,دوران-بارداری,بارداری-ناخواسته-سقط-و-واکنشهای-روحی-و-روانی-از-دست-دادن-جنین,26 سال,نامشخص,26,original_combined_all,original_female,342651625,1327,45,1,18,0,248,1,3,0,0,90,0,0,0,0,0,0,18,0,0,0.0,0,3,-0.24,low
18067147,خواستگار کارخونه دار پولدار جذاب ولی💔😔,413256246.0,setareh1980,1404/12/13 18:20,"@darya2467
بیا سیسی کمکم کن 😭😭😭",2,,False,2678.0,زن,1,1404/11/13,20 سال,درحال تحصیلم,,0,یه دختر قوی که داره برا ایندش و خودش تلاش میکنه تا مستقل بشه.😆💫 من به آرزوهام قول رسیدن دادم من باید رویاهایی که دارم رو زندگی کنم!💪🏻امسال یعنی 1405 باید به هدفم برسم و مطمعنم که میرسم شک ندارم✌🏻🫡,ازدواج-و-شروع-زندگی,عروسی-و-زندگی-مشترک,20 سال,سایر,20,cached_historical_source_file_repair,original_female,413256246,196,2,0,1,3,44,0,0,3,0,31,0,0,0,1,0,3,7,0,0,6.0,0,0,6.0,high
17423526,واقعا از شدت غمم نمیدونم چکار کنم😭,,goli1377joon,1404/09/03 20:22,"خدایا بچمو حفظ کن با تمام مشکلاتی که وجود داره تو فرای قدرتی خدایاااا
یکماهمه 😢
پارسالم یدونه سقط سختو دردناک داشتم دوماهه بودم
شوهرم اسپرمش مشکل داره  شکلش و تعداد کم و ضعیف ........
خواهش میکنم برام دعا کنیدالهی خدا بهترینا رو‌بهتون بده😭😭😭😭😭😭😭  شوهرم خیلی ذوق داره خواهش میکنم دلشو نشکن خدا",6,,True,9370.0,زن,1,1399/10/09,,ارشد,,0,,دوران-بارداری,مشکلات-و-بیماریهای-جنین,,فوق لیسانس,-1,original_combined_all,original_female,thread_17423526_starter,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,292,8,0,0,2,0,8,55,0,0,16.0,2,4,16.68,high
17669610,روش جلوگیری بعد از بچه سوم,406154439.0,mhnmr,1404/10/17 23:26,"منظورت از مجاز یعنی دولتی؟
هیچ جوره دولتی قبول نمیکنن
برید پیش متخصص جراحی عمومی
ی وقت بهتون میده توی خود مطب و یک ربع کار داره
حدودا ۵ تا ۱۰ میلیون میگیره
نقاحت هم یکی دو روزه
فقط کار سنگین و نزدیکی ولی کارهای دیگه از صبحش میتونه انجام بده",0,406154140.0,False,14458.0,زن,1,1401/04/01,38 سال,کارشناسی ارشد,,0,,دوران-بارداری,سلامت-روانی-خواب-روابط-عاطفی-و-جنسی-در-بارداری,38 سال,فوق لیسانس,38,original_combined_all,original_female,406154439,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,240,1,1,0,0,0,0,52,0,0,1.2,2,5,1.1,mid
16145630,زن بارداری که دلش خورشت کرفکس بخواد باید چکار کنه,381321241.0,گل_آرا_بانو,1404/02/17 12:51,پس حتما درست کن و بخور,0,381321197.0,False,10150.0,زن,1,1399/03/18,35 سال,درج نشده است,,0,کاربری دست ۳۷۴ نفر است😌,دوران-بارداری,سایر-موضوعات-در-بارداری,35 سال,نامشخص,35,cached_historical_source_file_repair,original_female,381321241,23,0,0,0,1,5,1,0,1,0,22,0,0,0,0,0,0,6,0,0,0.0,0,1,-0.08,low
13257890,شوهر روانی و هرزه,332295289.0,nika_007773,1402/12/27 22:45,هنوز بهش میگی شوهر😐,0,,False,17605.0,زن,1,1402/05/16,21 سال,درج نشده است,,0,تاریخ هم ممکنه تکرار بشه ولی تو هیچ وقت تکراری نمیشی قلب من🫂♥ درخواست دوستی نمی پذیرم😴 هر وقت از همه دنیا ناراحت بودی و فکر کردی این دیگه تهشه یادت بیوفته خدا بعضی وقتا میندازتت ته چاه که عزیز مصرت کنه جا نزن فقط بهش تکیه کن🌱,بارداری-و-زایمان,روابط-عاطفی-و-جنسی-در-بارداری,21 سال,نامشخص,21,original_combined_all,original_female,332295289,225,0,0,0,3,47,0,0,3,0,19,0,0,0,1,0,0,4,0,0,0.0,0,2,-0.16,low
17908961,دلم گرفته از این که بارداری اولم  دوقلو شده من یکی میخواستم,410466284.0,dsgvgy,1404/11/18 21:25,عزیز دلم انشالله میشی ناراحت نباش نمیدونم اطرافیانم تا میگم دوقلو همسان میگه عه چه حیف از یه جنس دوتا شبیه هم و زشت دلم میگیره یا میگن با این هزینه ها گلوم پر بغض شده منم کمی ذوق داشتم امشب رفتم دکتر چند میلیون خرج شد دکتر میگه رحم جای یه نفر مراقبت کنی,0,410466033.0,False,5796.0,زن,1,1402/05/05,30 سال,درج نشده است,,0,خدا جون کمک کن دوقلو هام به سلامتی دنیا بیاد ❤️❤️شمام برام دعا کنید💕🌺,بارداری-و-زایمان,رشد-و-تکامل-جنین-و-سیر-بارداری,30 سال,نامشخص,30,original_combined_all,original_female,410466284,69,0,0,0,2,14,0,0,4,0,253,0,0,0,0,0,0,54,1,0,4.0,5,5,6.1,high
16090826,خانوما به دادم برسید,380448932.0,sdghhj,1404/02/09 10:14,از پشت داشتی چرا حامله شدی احتمالا مایع از جلو رفته تو,0,,False,1010.0,زن,1,1401/12/03,,,من و فرزندانم,1,,دوران-بارداری,سایر-موضوعات-در-بارداری,,نامشخص,-1,cached_historical_source_file_repair,original_female,380448932,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,0,0,0,0,0,0,12,0,0,0.0,0,0,0.0,low
15575497,یکی از آشناها ازدواج کرده عروس 16 سالشه,372047184.0,lady_mary_,1403/11/25 19:59,نه عزیزم اون الان اینجا بود با زبونش قورت میداد همتونو😐,9,372047135.0,False,7949.0,زن,1,1400/07/18,56 سال,درج نشده است,,0,تو سایت نمیام مگر شرایط خاص..آزمون مهمی دارم تا قبول نشم نمیام با خبر خوب میام۱۰ بهمن ۴۰۳,دوران-بارداری,بارداری-ناخواسته-سقط-و-واکنشهای-روحی-و-روانی-از-دست-دادن-جنین,56 سال,نامشخص,56,original_combined_all,original_female,372047184,89,2,0,0,0,21,0,1,0,0,55,0,0,0,1,0,0,11,0,0,0.0,1,1,0.42,mid
17604757,دلم پر از غمه چجوری مشکلمو حل کنم,405084073.0,ساحل_شمال2,1404/10/06 10:44,ای بابا شما هم که شرایطت خیلی سخت بوده😔آفرین که اینقدر قوی هستی،من خیلی ضعیفم متاسفانه😔😔,0,405082479.0,False,131.0,زن,1,1402/11/01,,,,0,,بارداری-و-زایمان,رشد-و-تکامل-جنین-و-سیر-بارداری,,نامشخص,-1,original_combined_all,original_female,405084073,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,88,1,0,0,2,0,3,18,0,0,6.0,0,0,6.0,high
10372848,دلم میخواد خواهر عوضی احمقمو بیدار کنم بخوابونم محکم تو صورتش,274710820.0,خرم__سلطان,1401/11/27 02:41,اخه من چجوری میفهمم کم کرده..دفعه قبل خیلی نرم ب هردوشون گفتم با زبون خوش قول داد مثلا..,0,274710706.0,False,10029.0,زن,1,invalid,,,,0,,دوران-بارداری,سلامت-عمومی-ورزش-تغذیه-تناسب-اندام-زیبایی-و-آراستگی-در-بارداری,,نامشخص,-1,original_combined_all,remaining_unresolved_assumed_female_after_historical_recovery,274710820,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,88,4,0,0,0,0,0,20,0,0,0.0,1,1,0.42,mid
17232189,توروخدا نگرانم به نطرتون حاملگی خارج رحم دارم,399250048.0,طناز20,1404/08/01 11:25,نه هنوز سونو نرفتم دکتر واسه هفته بعد گفته برم ولی الان دو سه روز یه نقطه از سمت چپم درد میگیره میترسم خارج رحمی باشه,0,399249920.0,False,2313.0,زن,1,1393/10/20,41 سال,درج نشده است,,0,❤❤❤,دوران-بارداری,سایر-موضوعات-در-بارداری,41 سال,نامشخص,41,cached_historical_source_file_repair,original_female,399250048,3,0,0,0,1,1,0,0,3,0,117,0,0,0,0,0,0,26,1,0,4.0,2,0,5.0,mid
18067147,خواستگار کارخونه دار پولدار جذاب ولی💔😔,413260498.0,shooookaaaa,1404/12/14 09:30,"پول خوشبختت میکنه شاید اخلاق این پسره از اونی که دوسش داری هم بهتر باشه
خودت میگی اون بی عرضه ست که نیومده و به فکر نیست و نمیفهمه
با آدم بی عرضه زندگی کردن پیرت میکنه
منم اشتباه تورو کردم بخاطر کسی که عین خیالش نبود کلی صبر کردم پشیمونم
موقعیت های خوبت و از دست نده",3,,False,100.0,زن,1,1401/07/30,,,,0,,ازدواج-و-شروع-زندگی,عروسی-و-زندگی-مشترک,,نامشخص,-1,cached_historical_source_file_repair,original_female,413260498,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,266,0,0,0,0,0,0,55,1,2,3.6,3,8,4.260000000000001,mid
14163080,ببخشیدسوال زنانه دارم میشه بیایین,347876738.0,دخترشجاع۲۰۲۰,1403/05/06 20:56,شوهر من میگد مردا کوچیکترو دوس دارن,1,347876528.0,False,8378.0,زن,1,1402/03/29,20 سال,دانشجو,,0,مامان لیام,دوران-بارداری,سلامت-عمومی-ورزش-تغذیه-تناسب-اندام-زیبایی-و-آراستگی-در-بارداری,20 سال,دانشجو,20,original_combined_all,original_female,347876738,10,0,0,0,0,2,0,0,0,0,35,0,0,0,0,0,0,7,0,1,-0.2,0,1,-0.38,low
13165311,کاش سزارین نمیکردم خیلی میترسم بیاین یلحظه,330635209.0,مادر۷۵,1402/12/14 11:06,دقیقا سزارین اولا زایمان کردی دیگه استرس بچه رونداری کنارت بچه ات خوابیده دردها قابل تحمل.سوما بامسکن اروم میشی,2,330635013.0,False,4866.0,زن,1,1400/01/02,,,من و فرزندانم,1,,بارداری-و-زایمان,روابط-عاطفی-و-جنسی-در-بارداری,,نامشخص,-1,original_combined_all,original_female,330635209,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,111,1,0,0,0,0,0,19,2,0,8.0,3,0,9.5,high
11940277,دارمم میرم دندون عقلمو بکشم توروخدا بیایین😭😭,308392107.0,مرواریدبنفش۲,1402/06/11 15:36,نترس اصلا .☺️☺️هیچ دردی نداری مطمئن باش .ایشا...که بخیه نخوره .اما ترس قبلش ار خودش ترسناک‌تر پس فک نکن بهش,0,308391978.0,False,8942.0,زن,1,1400/11/14,1 سال,لیسانس,,0,🎈🎈خدای مهربونم شکرت.🥰من امروز خیلی عالی و ماهرانه و حرفه ای رانندگی کردم🥰🥰🥰🥰🥰🥰🥰,بارداری-و-زایمان,روابط-عاطفی-و-جنسی-در-بارداری,1 سال,کارشناسی,-1,original_combined_all,original_female,308392107,79,1,0,0,1,14,0,2,8,0,107,6,0,0,1,2,0,24,2,0,7.0,4,3,8.76,high
14666629,عکس پسره میزارم بیاید بگید قدش چند,,بیست_و_دو,1403/07/17 21:53,"بگید قدش چنده
کوتاه نیس از ی سری مردا بلند تره کلا از اون خیلی بلندام ی تفاوت قد کمی داره",0,,True,683.0,زن,1,1403/04/22,,,,0,,دوران-بارداری,بارداری-ناخواسته-سقط-و-واکنشهای-روحی-و-روانی-از-دست-دادن-جنین,,نامشخص,-1,original_combined_all,original_female,thread_14666629_starter,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,89,0,0,0,0,0,0,20,0,0,0.0,1,4,0.18,low
17599717,شوهرم ازم رنجیده شما بگین حق باکیه,405005998.0,lindajooon,1404/10/05 14:46,"بنظرم دیگه محل سگ نذار بهش
شاید نگران بشه بلند بشه بیاد از نزدیک حال و روزت رو ببینه
چرا باید پیام بدی
تو انگار حالت خوب نیستا
یکم به خودت بیا
یکم خودت دست بالا بگیر
زن باردار با روحیه حساس و  تو این شرایط سخت
اونوقت میخوای ناز کش اون مردک بی مغز هم باشی
نمی تونم درکتون کنم تعریفتون از زندگی مشترک و همسر چیه
زیادی فاز برداشته انگار
بعدشم
تو چرا خونه باباتی اون خونه باباش؟؟؟؟؟؟؟
هرجا رفته دست تورو هم بگیره با خودش ببره
تو هم باهاش می رفتی خونه باباش
خودش که گویا شعورش به این چیزای ساده هم نمی رسه
بعد ازش بچه دار هم شدی
سختیش مال تو حلال نکردنش مال اون
خدایا بهم صبر بده اینارو که می شنوم جوشی نشم
واقعا کفری شدم...........",0,405005640.0,False,935.0,زن,1,1399/04/06,1 سال,کارشناسی ارشد,,0,,بارداری-و-زایمان,روابط-عاطفی-و-جنسی-در-بارداری,1 سال,فوق لیسانس,-1,original_combined_all,original_female,405005998,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,627,18,7,0,0,0,0,133,1,1,5.0,7,11,8.819999999999999,high
